unique_id,demographics,channel_preference,satisfaction_level,status,income_level,transaction_frequency,region
48512,Sfax_Male,mobile,0.42806510310606527,active,medium,9,Sfax
48513,Sfax_Female,branch,0.391432076459995,active,high,7,Djerba
48514,Tunis_Male,branch,0.6277479000954866,active,medium,8,Sfax
48515,Sousse_Female,web,0.5481901076348169,active,high,2,Sousse
48516,Tunis_Male,branch,0.5745959716843139,active,medium,5,Sousse
48517,Sfax_Female,web,0.3380502075641159,active,low,10,Sfax
48518,Djerba_Male,web,0.30176106823595206,active,high,1,Sousse
48519,Sfax_Female,branch,0.5223518689485217,active,high,10,Sousse
48520,Sfax_Male,branch,0.4273185451070546,active,low,8,Sousse
48521,Sousse_Female,branch,0.6335813260674541,active,medium,6,Tunis
48522,Sfax_Male,branch,0.5215002647711832,active,medium,3,Djerba
48523,Sousse_Female,branch,0.61664133572362,active,high,4,Djerba
48524,Sousse_Male,branch,0.5280128399375119,active,high,1,Djerba
48525,Sfax_Female,mobile,0.41000288033214227,active,medium,1,Djerba
48526,Sfax_Male,web,0.5422052197401224,active,medium,9,Sfax
48527,Tunis_Female,mobile,0.5474813724179011,active,high,7,Tunis
48528,Tunis_Male,mobile,0.4539989065747557,active,medium,5,Djerba
48529,Djerba_Female,mobile,0.5600810405183267,active,low,1,Sousse
48530,Djerba_Male,web,0.698128320849159,active,low,9,Djerba
48531,Tunis_Female,web,0.38815800859693605,active,low,6,Sousse
48532,Sousse_Male,mobile,0.5278565979198423,active,high,9,Sfax
48533,Tunis_Female,web,0.4295712297946981,active,low,1,Sfax
48534,Djerba_Male,web,0.6026262349862892,active,high,1,Tunis
48535,Sousse_Female,web,0.3149273549931488,active,high,7,Sousse
48536,Tunis_Male,web,0.364756324544415,active,high,8,Sousse
48537,Sfax_Female,mobile,0.36042672198358794,active,high,1,Sfax
48538,Djerba_Male,web,0.6349888597636951,active,low,2,Sfax
48539,Sousse_Female,branch,0.3805978983110341,active,medium,3,Tunis
48540,Sfax_Male,mobile,0.3761914854936193,active,medium,5,Djerba
48541,Sousse_Female,branch,0.6639882705547843,active,high,7,Sfax
48542,Sfax_Male,branch,0.4360532604632068,active,high,2,Sfax
48543,Tunis_Female,web,0.4182777792431722,active,medium,6,Tunis
48544,Sousse_Male,branch,0.6407461600034634,active,high,2,Sfax
48545,Sfax_Female,branch,0.4979474355576303,active,medium,4,Tunis
48546,Tunis_Male,web,0.4035629339767895,active,low,7,Sfax
48547,Sousse_Female,web,0.6544002647734787,active,medium,2,Sfax
48548,Sfax_Male,branch,0.45932726897187637,active,high,3,Sfax
48549,Tunis_Female,web,0.3050862242174262,active,medium,5,Djerba
48550,Djerba_Male,mobile,0.46032793213546347,active,medium,3,Tunis
48551,Tunis_Female,web,0.5633750389896504,active,high,3,Djerba
48552,Sfax_Male,mobile,0.5360930612013798,active,high,3,Tunis
48553,Djerba_Female,mobile,0.639000408160393,active,low,6,Sfax
48554,Djerba_Male,mobile,0.5337971306915523,active,low,1,Sousse
48555,Tunis_Female,branch,0.6919345017663452,active,high,5,Tunis
48556,Sousse_Male,mobile,0.60524380869296,active,medium,2,Djerba
48557,Djerba_Female,web,0.5359408074004117,active,high,9,Tunis
48558,Sousse_Male,branch,0.328196369417706,active,high,4,Djerba
48559,Sousse_Female,branch,0.3634777045397204,active,medium,4,Sousse
48560,Tunis_Male,mobile,0.6684662438468113,active,medium,9,Djerba
48561,Sousse_Female,branch,0.34398984727757503,active,high,5,Sousse
48562,Sfax_Male,web,0.426455192830748,active,low,7,Tunis
48563,Sfax_Female,web,0.37503663798939935,active,low,8,Sfax
48564,Sousse_Male,web,0.6178860520746987,active,medium,7,Sfax
48565,Sfax_Female,mobile,0.4444154224725141,active,high,7,Djerba
48566,Tunis_Male,branch,0.38303160792102936,active,low,10,Djerba
48567,Sfax_Female,mobile,0.4012001244368578,active,low,8,Sousse
48568,Djerba_Male,web,0.6751293294097735,active,medium,3,Djerba
48569,Sousse_Female,web,0.4405416071179155,active,medium,5,Sousse
48570,Tunis_Male,mobile,0.5366440451898418,active,medium,8,Sfax
48571,Tunis_Female,mobile,0.48088857164696897,active,high,8,Sfax
48572,Sfax_Male,mobile,0.48873796252000523,active,high,8,Sousse
48573,Tunis_Female,web,0.4511295730960387,active,high,3,Sfax
48574,Sousse_Male,web,0.4289872987037602,active,low,7,Tunis
48575,Sousse_Female,mobile,0.48541092232370653,active,medium,2,Tunis
48576,Djerba_Male,web,0.33332718292169616,active,high,7,Sfax
48577,Djerba_Female,branch,0.314464050317755,active,high,2,Tunis
48578,Tunis_Male,mobile,0.5992789957842776,active,high,7,Tunis
48579,Djerba_Female,web,0.4780492750092374,active,medium,5,Tunis
48580,Tunis_Male,web,0.4919877155839808,active,low,4,Sfax
48581,Sousse_Female,mobile,0.5467052184100736,active,high,2,Sousse
48582,Sousse_Male,mobile,0.6222760648060582,active,high,4,Djerba
48583,Tunis_Female,branch,0.4893248246095568,active,low,2,Sfax
48584,Tunis_Male,mobile,0.48927545072475953,active,medium,8,Djerba
48585,Tunis_Female,mobile,0.3791261750976908,active,low,6,Djerba
48586,Sfax_Male,branch,0.5719436829735083,active,low,3,Tunis
48587,Sousse_Female,branch,0.5902764475765067,active,low,10,Tunis
48588,Sousse_Male,mobile,0.5668317958713398,active,low,6,Tunis
48589,Djerba_Female,branch,0.6034231000483361,active,low,4,Sfax
48590,Djerba_Male,web,0.6295758513962215,active,high,8,Djerba
48591,Tunis_Female,branch,0.5728566539223052,active,high,7,Tunis
48592,Sfax_Male,mobile,0.5939794557544943,active,low,9,Djerba
48593,Sousse_Female,branch,0.43012228520728546,active,high,10,Sfax
48594,Tunis_Male,web,0.48449759030671913,active,low,2,Tunis
48595,Sfax_Female,branch,0.3498361860802169,active,medium,9,Sousse
48596,Tunis_Male,web,0.5127101428485143,active,high,5,Tunis
48597,Sfax_Female,web,0.6848603315181948,active,medium,2,Sfax
48598,Sfax_Male,web,0.4764161416342866,active,medium,1,Sousse
48599,Djerba_Female,mobile,0.5084370945341591,active,high,5,Sousse
48600,Sousse_Male,mobile,0.3031083680761104,active,low,5,Tunis
48601,Sfax_Female,mobile,0.4925599897737811,active,high,6,Sousse
48602,Djerba_Male,mobile,0.4364623582512404,active,medium,9,Djerba
48603,Djerba_Female,branch,0.5507155871912237,active,low,9,Sousse
48604,Djerba_Male,web,0.38987474067652933,active,medium,8,Djerba
48605,Sfax_Female,branch,0.4019884650973534,active,high,6,Tunis
48606,Tunis_Male,mobile,0.5054067921269483,active,high,4,Sfax
48607,Djerba_Female,mobile,0.5156441365382144,active,high,3,Djerba
48608,Djerba_Male,mobile,0.4501707351803106,active,medium,4,Tunis
48609,Sousse_Female,mobile,0.6595491965048799,active,medium,5,Djerba
48610,Tunis_Male,web,0.3475978877187716,active,high,6,Sousse
48611,Djerba_Female,branch,0.4860296257193425,active,low,1,Sousse
48612,Tunis_Male,mobile,0.6997985937893467,active,medium,1,Tunis
48613,Sfax_Female,mobile,0.5773402111813406,active,medium,4,Sfax
48614,Sousse_Male,branch,0.5784365979939081,active,high,4,Sousse
48615,Tunis_Female,web,0.43270786170585757,active,medium,1,Sousse
48616,Sfax_Male,branch,0.5902190900711113,active,high,1,Sousse
48617,Djerba_Female,branch,0.32257605909691006,active,medium,8,Sfax
48618,Djerba_Male,branch,0.321636358030178,active,medium,8,Sousse
48619,Djerba_Female,branch,0.4836600079103095,active,low,9,Sousse
48620,Djerba_Male,mobile,0.40200594361274505,active,low,5,Sousse
48621,Sousse_Female,mobile,0.6820648614284031,active,medium,10,Djerba
48622,Sfax_Male,branch,0.6290904338215746,active,medium,10,Sfax
48623,Sousse_Female,mobile,0.6322061133619101,active,high,7,Tunis
48624,Djerba_Male,mobile,0.6822024619491325,active,high,10,Sfax
48625,Djerba_Female,branch,0.6548457956050966,active,high,10,Sfax
48626,Sfax_Male,mobile,0.5979496537995836,active,low,10,Sfax
48627,Sfax_Female,web,0.6612886925652841,active,medium,10,Sfax
48628,Tunis_Male,branch,0.3569141168259953,active,low,3,Sfax
48629,Djerba_Female,mobile,0.6733744661734773,active,high,3,Sfax
48630,Tunis_Male,web,0.6822926370720119,active,high,5,Djerba
48631,Djerba_Female,branch,0.5680608415583115,active,high,3,Tunis
48632,Tunis_Male,web,0.4819054599681556,active,medium,2,Sousse
48633,Tunis_Female,branch,0.32028456695005636,active,medium,4,Sousse
48634,Sousse_Male,branch,0.4970512600412521,active,medium,3,Sfax
48635,Sfax_Female,mobile,0.40361921127942363,active,medium,3,Sousse
48636,Tunis_Male,branch,0.6281634601253182,active,medium,7,Tunis
48637,Tunis_Female,branch,0.5590156309505272,active,high,9,Tunis
48638,Sousse_Male,web,0.3818992983894381,active,low,4,Tunis
48639,Sousse_Female,mobile,0.591798774886455,active,medium,7,Djerba
48640,Djerba_Male,web,0.4227238688264282,active,low,6,Djerba
48641,Djerba_Female,mobile,0.4312760408487899,active,medium,4,Sfax
48642,Djerba_Male,branch,0.31602720245858124,active,high,7,Sousse
48643,Sousse_Female,mobile,0.45050885479005176,active,medium,7,Sousse
48644,Sousse_Male,mobile,0.6203937300916772,active,high,3,Djerba
48645,Sfax_Female,branch,0.4706490404714413,active,low,5,Djerba
48646,Tunis_Male,web,0.6652678780850814,active,low,2,Sousse
48647,Sfax_Female,mobile,0.3558579395857377,active,medium,3,Djerba
48648,Tunis_Male,mobile,0.38293540916785646,active,high,2,Sousse
48649,Sfax_Female,web,0.46438607976956087,active,low,3,Djerba
48650,Sfax_Male,web,0.4684301987621538,active,high,7,Djerba
48651,Tunis_Female,branch,0.34029450446028325,active,low,5,Sousse
48652,Sfax_Male,branch,0.5907699335436498,active,high,4,Sousse
48653,Tunis_Female,branch,0.639624832599057,active,medium,4,Tunis
48654,Sousse_Male,web,0.39861712140939154,active,medium,2,Sfax
48655,Djerba_Female,branch,0.6741852459881955,active,low,8,Sfax
48656,Tunis_Male,web,0.6744029639588938,active,low,3,Sousse
48657,Tunis_Female,branch,0.4250703945771024,active,high,1,Sousse
48658,Sousse_Male,mobile,0.3550640832851464,active,low,6,Djerba
48659,Sfax_Female,web,0.43364135018172406,active,high,7,Tunis
48660,Sousse_Male,web,0.5029679831083906,active,medium,3,Djerba
48661,Sousse_Female,mobile,0.6005819747815527,active,high,6,Tunis
48662,Djerba_Male,branch,0.6213487877773425,active,low,6,Sousse
48663,Sfax_Female,web,0.450533020737133,active,medium,5,Sousse
48664,Sousse_Male,mobile,0.37759186244882514,active,high,6,Tunis
48665,Djerba_Female,web,0.42829226605400894,active,low,4,Tunis
48666,Sfax_Male,web,0.35831752633294595,active,high,2,Sfax
48667,Sousse_Female,branch,0.4080755593098545,active,medium,1,Sfax
48668,Tunis_Male,branch,0.48343615296353704,active,medium,2,Sousse
48669,Sfax_Female,web,0.47258482382542244,active,low,10,Sousse
48670,Djerba_Male,branch,0.4397813592512724,active,medium,4,Sfax
48671,Sousse_Female,mobile,0.462757350339608,active,low,8,Djerba
48672,Sousse_Male,branch,0.6301374156556114,active,medium,10,Djerba
48673,Sfax_Female,mobile,0.4268495933849837,active,high,10,Djerba
48674,Sousse_Male,branch,0.56882128335969,active,medium,2,Sfax
48675,Sfax_Female,mobile,0.6334043176813581,active,medium,8,Djerba
48676,Sfax_Male,web,0.6289929452524473,active,low,8,Sfax
48677,Sfax_Female,mobile,0.4266769993813835,active,medium,9,Sfax
48678,Djerba_Male,mobile,0.6338710217755155,active,low,1,Djerba
48679,Sousse_Female,web,0.32181398049732923,active,high,6,Sousse
48680,Sousse_Male,web,0.6847269138448044,active,high,2,Djerba
48681,Djerba_Female,mobile,0.5294326017843326,active,high,9,Sousse
48682,Sousse_Male,branch,0.42687199972007805,active,medium,2,Sousse
48683,Djerba_Female,branch,0.5000048899191125,active,high,1,Sousse
48684,Sousse_Male,web,0.6343655618683314,active,high,7,Sfax
48685,Tunis_Female,web,0.32842258508645333,active,low,10,Djerba
48686,Djerba_Male,mobile,0.4890768999527618,active,high,2,Tunis
48687,Djerba_Female,mobile,0.5729910732920098,active,low,5,Tunis
48688,Sfax_Male,branch,0.48986013601415346,active,high,2,Djerba
48689,Tunis_Female,web,0.46913022458118414,active,low,2,Djerba
48690,Sfax_Male,mobile,0.4894866110280648,active,low,2,Djerba
48691,Tunis_Female,web,0.3547070137909403,active,high,10,Djerba
48692,Sfax_Male,mobile,0.3498905722416759,active,high,6,Djerba
48693,Tunis_Female,mobile,0.5490666801663172,active,high,2,Sousse
48694,Sousse_Male,mobile,0.3686121671203547,active,high,3,Sousse
48695,Tunis_Female,branch,0.41305123363721674,active,medium,8,Sousse
48696,Sfax_Male,branch,0.36769246427592894,active,medium,10,Tunis
48697,Sousse_Female,mobile,0.6870860528115299,active,high,7,Djerba
48698,Sfax_Male,mobile,0.5760140887983645,active,low,4,Sousse
48699,Djerba_Female,web,0.30546097925224164,active,medium,4,Djerba
48700,Djerba_Male,branch,0.5215123513115018,active,low,2,Djerba
48701,Sfax_Female,mobile,0.3366039079830092,active,high,8,Djerba
48702,Sousse_Male,branch,0.35372236941314084,active,high,5,Sousse
48703,Tunis_Female,web,0.42479286058273863,active,medium,1,Tunis
48704,Sousse_Male,web,0.5687373940087446,active,high,10,Sousse
48705,Tunis_Female,web,0.5242214164702046,active,low,10,Djerba
48706,Djerba_Male,mobile,0.6548750924192976,active,medium,8,Sousse
48707,Tunis_Female,web,0.659021692663528,active,high,3,Sousse
48708,Djerba_Male,web,0.5086915106157143,active,high,4,Sfax
48709,Djerba_Female,branch,0.4049860406281711,active,high,4,Tunis
48710,Sfax_Male,web,0.4399496804833556,active,high,10,Sousse
48711,Sfax_Female,mobile,0.5053341398901116,active,high,5,Sfax
48712,Tunis_Male,mobile,0.46959099702009555,active,medium,1,Tunis
48713,Djerba_Female,branch,0.48222836701760374,active,high,4,Sousse
48714,Sousse_Male,web,0.6577368817118141,active,medium,2,Sfax
48715,Djerba_Female,mobile,0.5652508441553393,active,low,1,Sousse
48716,Djerba_Male,web,0.44866485589598204,active,high,9,Sfax
48717,Sfax_Female,web,0.3845012967733239,active,medium,5,Sousse
48718,Sfax_Male,branch,0.47672788101670627,active,medium,2,Sfax
48719,Djerba_Female,web,0.449979420589591,active,low,4,Sousse
48720,Djerba_Male,mobile,0.3567911758483546,active,medium,4,Sousse
48721,Djerba_Female,web,0.33672100522754006,active,low,5,Sousse
48722,Sfax_Male,branch,0.5088521935723134,active,medium,6,Djerba
48723,Sfax_Female,branch,0.37951785863271903,active,low,7,Tunis
48724,Tunis_Male,branch,0.6951615322552942,active,high,4,Djerba
48725,Djerba_Female,mobile,0.5058250171836691,active,medium,10,Sousse
48726,Tunis_Male,web,0.4492250622142272,active,medium,3,Sousse
48727,Sousse_Female,branch,0.41453162426611023,active,low,1,Sousse
48728,Djerba_Male,mobile,0.5149485294947738,active,high,5,Sfax
48729,Sfax_Female,mobile,0.5990551784231071,active,medium,9,Djerba
48730,Sfax_Male,web,0.6602561610629236,active,high,6,Djerba
48731,Djerba_Female,web,0.5739987162736138,active,medium,7,Sousse
48732,Sousse_Male,mobile,0.4291091609983782,active,low,9,Djerba
48733,Djerba_Female,mobile,0.4242067771237708,active,medium,6,Tunis
48734,Djerba_Male,branch,0.36413281579658124,active,high,4,Sfax
48735,Sfax_Female,web,0.36731394972289355,active,high,6,Tunis
48736,Djerba_Male,branch,0.6247717730722026,active,high,9,Sfax
48737,Sousse_Female,branch,0.5665359696610863,active,medium,4,Tunis
48738,Djerba_Male,mobile,0.4243958608028988,active,medium,5,Sousse
48739,Sfax_Female,web,0.5501018800796731,active,medium,1,Djerba
48740,Sfax_Male,web,0.4726821811033143,active,medium,3,Sfax
48741,Djerba_Female,branch,0.6720041753046367,active,high,7,Tunis
48742,Sfax_Male,web,0.5303055969762386,active,high,3,Djerba
48743,Sfax_Female,branch,0.5113523228510759,active,medium,10,Sfax
48744,Djerba_Male,branch,0.42200317614662397,active,medium,9,Djerba
48745,Djerba_Female,mobile,0.30038171354586,active,medium,8,Sousse
48746,Tunis_Male,branch,0.5495954925123172,active,medium,1,Sfax
48747,Sfax_Female,mobile,0.5610939379400022,active,high,3,Tunis
48748,Sousse_Male,web,0.33538356557382065,active,low,3,Sfax
48749,Tunis_Female,mobile,0.6900259250831023,active,medium,8,Sousse
48750,Sousse_Male,web,0.5408501470542945,active,high,3,Djerba
48751,Sfax_Female,web,0.35231152674601024,active,medium,9,Sfax
48752,Djerba_Male,mobile,0.5517336530573533,active,low,2,Djerba
48753,Tunis_Female,branch,0.5061125346213194,active,medium,9,Sfax
48754,Sousse_Male,mobile,0.6926701748414716,active,medium,9,Sousse
48755,Sousse_Female,branch,0.344962507110232,active,medium,8,Djerba
48756,Sousse_Male,branch,0.3348360725698317,active,high,5,Sousse
48757,Sousse_Female,web,0.6017436391397927,active,low,4,Sousse
48758,Tunis_Male,branch,0.3466431708384192,active,high,3,Sfax
48759,Djerba_Female,mobile,0.5949946048959545,active,medium,3,Sfax
48760,Tunis_Male,mobile,0.6722558253317112,active,high,3,Tunis
48761,Tunis_Female,web,0.3633513943222077,active,medium,4,Sousse
48762,Sfax_Male,mobile,0.6854781549831762,active,low,3,Sfax
48763,Tunis_Female,web,0.6129320990754161,active,medium,1,Djerba
48764,Tunis_Male,branch,0.6246586743658151,active,low,2,Sousse
48765,Tunis_Female,web,0.44933774258443937,active,low,7,Sousse
48766,Sfax_Male,web,0.6707017916168787,active,high,9,Djerba
48767,Sousse_Female,mobile,0.48274139443790887,active,low,9,Sfax
48768,Sfax_Male,branch,0.635051780842623,active,high,3,Tunis
48769,Tunis_Female,branch,0.3943602809913712,active,low,2,Sfax
48770,Djerba_Male,web,0.3243999532829341,active,low,3,Sousse
48771,Djerba_Female,web,0.40788285088287635,active,low,10,Djerba
48772,Sfax_Male,branch,0.3609996988355118,active,medium,3,Djerba
48773,Sousse_Female,branch,0.3984538774147681,active,high,1,Sousse
48774,Sousse_Male,mobile,0.33550388897176814,active,low,4,Sousse
48775,Tunis_Female,web,0.42944289431708854,active,low,1,Tunis
48776,Sousse_Male,mobile,0.3786500506980792,active,low,8,Tunis
48777,Sousse_Female,branch,0.6570800139181778,active,low,7,Djerba
48778,Sousse_Male,mobile,0.692203626046625,active,low,4,Sousse
48779,Sfax_Female,web,0.49057223336225986,active,medium,10,Djerba
48780,Sfax_Male,web,0.4866731331014048,active,low,7,Tunis
48781,Djerba_Female,web,0.5439204412148183,active,medium,8,Tunis
48782,Sfax_Male,branch,0.4233167380592678,active,high,6,Tunis
48783,Tunis_Female,mobile,0.5328383061049592,active,high,10,Tunis
48784,Sousse_Male,web,0.5300536579247188,active,medium,10,Sousse
48785,Sfax_Female,web,0.3770216238143167,active,low,4,Djerba
48786,Djerba_Male,branch,0.5587825906601684,active,high,2,Sousse
48787,Tunis_Female,web,0.6385626976410059,active,medium,8,Sousse
48788,Djerba_Male,web,0.5760183835299408,active,high,8,Djerba
48789,Djerba_Female,branch,0.5643433394629831,active,low,1,Tunis
48790,Sfax_Male,web,0.47193508507509574,active,high,2,Sousse
48791,Sousse_Female,branch,0.615749977284847,active,high,9,Sfax
48792,Sfax_Male,web,0.6055363611568629,active,low,4,Tunis
48793,Sfax_Female,branch,0.3736951075306708,active,low,8,Sfax
48794,Tunis_Male,branch,0.4599312334978235,active,low,9,Tunis
48795,Sfax_Female,mobile,0.34081018180458544,active,medium,10,Sfax
48796,Djerba_Male,mobile,0.61770704996375,active,medium,4,Sousse
48797,Tunis_Female,branch,0.3133333531377708,active,high,3,Tunis
48798,Sousse_Male,web,0.6954604499292762,active,high,5,Tunis
48799,Tunis_Female,branch,0.599413072421325,active,high,6,Djerba
48800,Djerba_Male,branch,0.5150017284341416,active,medium,8,Djerba
48801,Djerba_Female,mobile,0.6196761644187117,active,high,4,Tunis
48802,Sfax_Male,web,0.5965181175919592,active,low,9,Sousse
48803,Tunis_Female,branch,0.5635291490567047,active,high,1,Sfax
48804,Djerba_Male,branch,0.4557458879094389,active,low,8,Tunis
48805,Tunis_Female,web,0.43011921866861313,active,low,1,Tunis
48806,Tunis_Male,web,0.30190511676644755,active,low,3,Tunis
48807,Sfax_Female,mobile,0.6601177426431002,active,high,8,Sousse
48808,Sfax_Male,mobile,0.4473995116437729,active,low,3,Sfax
48809,Tunis_Female,web,0.5931552245410423,active,medium,3,Djerba
48810,Tunis_Male,branch,0.4999883049444212,active,high,6,Tunis
48811,Tunis_Female,branch,0.5361590132537145,active,medium,10,Djerba
48812,Sousse_Male,branch,0.3699876051113802,active,high,10,Tunis
48813,Tunis_Female,mobile,0.49848125048336267,active,medium,1,Djerba
48814,Tunis_Male,branch,0.31411565658866974,active,medium,5,Sfax
48815,Djerba_Female,branch,0.4485131744210092,active,high,10,Tunis
48816,Sfax_Male,mobile,0.5131753362002114,active,medium,3,Sfax
48817,Djerba_Female,mobile,0.6429942403726615,active,medium,6,Sousse
48818,Sfax_Male,web,0.6074966710817833,active,medium,10,Sousse
48819,Sfax_Female,branch,0.5505023349443368,active,high,8,Sfax
48820,Tunis_Male,web,0.3948952840976823,active,medium,1,Tunis
48821,Sfax_Female,web,0.6040447799824078,active,high,7,Tunis
48822,Djerba_Male,mobile,0.5463773615980303,active,high,10,Sousse
48823,Tunis_Female,web,0.3317200759515376,active,high,7,Tunis
48824,Sfax_Male,web,0.3856397848083551,active,high,7,Tunis
48825,Tunis_Female,web,0.6987556925967777,active,low,1,Sousse
48826,Djerba_Male,branch,0.33329279058962524,active,high,4,Tunis
48827,Tunis_Female,branch,0.651868980879835,active,high,1,Djerba
48828,Djerba_Male,branch,0.6620597558850394,active,high,9,Sousse
48829,Djerba_Female,web,0.3025903038262425,active,low,8,Sousse
48830,Djerba_Male,mobile,0.6047142759809669,active,medium,3,Djerba
48831,Tunis_Female,branch,0.4361215257722886,active,medium,9,Sfax
48832,Djerba_Male,mobile,0.4661894567283875,active,medium,7,Sousse
48833,Tunis_Female,mobile,0.6043650906718693,active,medium,3,Sousse
48834,Djerba_Male,web,0.45088794501622165,active,high,8,Tunis
48835,Djerba_Female,branch,0.5372102255069079,active,medium,6,Sousse
48836,Sfax_Male,web,0.41721971845852535,active,medium,2,Tunis
48837,Sousse_Female,mobile,0.4373392772186742,active,low,7,Tunis
48838,Djerba_Male,mobile,0.31920290415815394,active,low,7,Sfax
48839,Sousse_Female,branch,0.3909904904998927,active,medium,8,Sfax
48840,Djerba_Male,web,0.6156732079822167,active,high,6,Tunis
48841,Djerba_Female,web,0.4681342647627369,active,high,7,Tunis
48842,Djerba_Male,mobile,0.37577362509141804,active,low,5,Sfax
48843,Djerba_Female,mobile,0.428642766807865,active,high,4,Djerba
48844,Sousse_Male,branch,0.6797709846594024,active,low,5,Sousse
48845,Tunis_Female,web,0.5350541326153601,active,high,3,Sfax
48846,Tunis_Male,web,0.4877026994157425,active,high,2,Djerba
48847,Djerba_Female,web,0.45419120775777083,active,low,5,Sousse
48848,Sfax_Male,web,0.6566136257972519,active,medium,5,Sfax
48849,Tunis_Female,mobile,0.6665166941582779,active,medium,7,Tunis
48850,Tunis_Male,branch,0.6444121897664454,active,medium,1,Sousse
48851,Sfax_Female,mobile,0.3880208288036326,active,high,9,Sfax
48852,Tunis_Male,mobile,0.5701247519257141,active,low,6,Sousse
48853,Sousse_Female,web,0.4528260139904249,active,low,4,Sousse
48854,Sousse_Male,mobile,0.6706069556667053,active,medium,1,Sousse
48855,Djerba_Female,branch,0.3344343668464771,active,high,7,Tunis
48856,Sfax_Male,mobile,0.6542763035924165,active,low,3,Tunis
48857,Sousse_Female,mobile,0.49386347921646,active,medium,1,Tunis
48858,Sfax_Male,branch,0.3262835597038221,active,high,8,Tunis
48859,Djerba_Female,mobile,0.6452888030219069,active,low,1,Sousse
48860,Tunis_Male,web,0.5322224079310475,active,high,2,Djerba
48861,Sfax_Female,web,0.4097585306030623,active,low,8,Sousse
48862,Sousse_Male,branch,0.523623458911876,active,high,4,Sfax
48863,Sfax_Female,mobile,0.46811793096611964,active,high,3,Djerba
48864,Djerba_Male,web,0.3482263913378145,active,high,6,Djerba
48865,Djerba_Female,mobile,0.3424444233312057,active,low,3,Tunis
48866,Sousse_Male,web,0.3217341869879435,active,medium,6,Sfax
48867,Djerba_Female,mobile,0.3445525676690617,active,medium,9,Djerba
48868,Tunis_Male,branch,0.3978547991481922,active,medium,2,Sfax
48869,Tunis_Female,mobile,0.47849124870909454,active,low,5,Sfax
48870,Tunis_Male,web,0.6673678260779423,active,high,6,Sousse
48871,Sfax_Female,web,0.5523486430868667,active,medium,3,Tunis
48872,Sousse_Male,mobile,0.3678520746235942,active,low,4,Sfax
48873,Sfax_Female,web,0.6240720798479313,active,low,7,Sfax
48874,Sousse_Male,web,0.5466667842874022,active,low,2,Djerba
48875,Sousse_Female,web,0.6854771832985618,active,high,8,Djerba
48876,Sfax_Male,web,0.6854689879139801,active,high,2,Sousse
48877,Sousse_Female,web,0.6691948267799183,active,low,3,Sousse
48878,Sousse_Male,branch,0.37186642145019805,active,medium,10,Sfax
48879,Tunis_Female,branch,0.3596657212288154,active,low,7,Sousse
48880,Tunis_Male,web,0.3684254902357432,active,low,1,Sfax
48881,Tunis_Female,web,0.36003615714109993,active,high,3,Sousse
48882,Sousse_Male,branch,0.5750795630902952,active,low,9,Djerba
48883,Sousse_Female,mobile,0.6740206116390125,active,high,10,Djerba
48884,Djerba_Male,branch,0.3201220802485602,active,high,9,Djerba
48885,Sfax_Female,branch,0.44971447035485573,active,medium,2,Tunis
48886,Sousse_Male,web,0.6258498116245672,active,medium,4,Tunis
48887,Sousse_Female,branch,0.5326475258346727,active,low,10,Sfax
48888,Djerba_Male,mobile,0.3763186161148037,active,high,4,Djerba
48889,Djerba_Female,branch,0.4225400229032133,active,low,3,Tunis
48890,Tunis_Male,web,0.5019829519467139,active,high,4,Sousse
48891,Tunis_Female,web,0.3766364757363075,active,medium,9,Sfax
48892,Sousse_Male,branch,0.5672643592190443,active,medium,4,Sousse
48893,Djerba_Female,branch,0.579849118621796,active,low,4,Tunis
48894,Tunis_Male,branch,0.4717388044555837,active,medium,8,Sousse
48895,Djerba_Female,mobile,0.35049761712680766,active,low,1,Sousse
48896,Sousse_Male,mobile,0.44517253984204114,active,low,7,Sousse
48897,Djerba_Female,web,0.6705662301245041,active,high,7,Sousse
48898,Sfax_Male,branch,0.44059128520545077,active,low,2,Sousse
48899,Tunis_Female,mobile,0.6739284646319073,active,high,6,Sfax
48900,Tunis_Male,branch,0.5153386434089409,active,high,4,Sousse
48901,Sousse_Female,mobile,0.46992783477815536,active,low,3,Sousse
48902,Sousse_Male,mobile,0.38678315397216473,active,medium,2,Sousse
48903,Djerba_Female,mobile,0.4633211415200233,active,low,6,Djerba
48904,Sousse_Male,web,0.6490709502376345,active,low,7,Sousse
48905,Djerba_Female,branch,0.35057692062778384,active,low,9,Tunis
48906,Sousse_Male,mobile,0.47266852380701707,active,low,4,Sousse
48907,Sfax_Female,web,0.3579779564257935,active,low,9,Sfax
48908,Sfax_Male,web,0.4934066712792669,active,low,4,Sousse
48909,Sousse_Female,branch,0.5227747710206356,active,medium,2,Sfax
48910,Sfax_Male,branch,0.6086125217841372,active,medium,5,Tunis
48911,Djerba_Female,branch,0.5594662912439334,active,medium,8,Sfax
48912,Tunis_Male,web,0.35693670007976663,active,high,4,Sousse
48913,Djerba_Female,mobile,0.559213261849377,active,low,2,Djerba
48914,Djerba_Male,mobile,0.31914489654971473,active,medium,1,Tunis
48915,Sfax_Female,branch,0.3624932808213829,active,medium,8,Djerba
48916,Sfax_Male,mobile,0.5659351968926971,active,medium,1,Sfax
48917,Djerba_Female,branch,0.4803303654311993,active,low,9,Djerba
48918,Djerba_Male,mobile,0.5557761256849449,active,high,4,Sousse
